_Y3_1,_Y3_2,_Y3_3,_Y3_4,_Y3_5,_age5grp,_male,_U3UK,_EUUKcopula
3,3,1,2,3,45-54,0,-.237,.0883168971990685
3,3,1,3,1,45-54,0,-.264,.1383087902937213
3,3,1,3,2,45-54,0,-.335,.0497826974298143
3,3,1,3,3,45-54,0,-.5,-.0935018968826704
3,3,2,1,1,45-54,0,.086,.3334892713052771
3,3,2,1,2,45-54,0,.015,.2439356191441918
3,3,2,1,3,45-54,0,-.15,.0805254501607123
3,3,2,2,1,45-54,0,-.037,.3102268456152346
3,3,2,2,2,45-54,0,-.108,.2114770675914248
3,3,2,2,3,45-54,0,-.273,.0516460824682592
3,3,2,3,1,45-54,0,-.3,.1202408666293373
3,3,2,3,2,45-54,0,-.371,.0313109390257269
3,3,2,3,3,45-54,0,-.536,-.1191928366690447
3,3,3,1,1,45-54,0,.028,.1804478047205192
3,3,3,1,2,45-54,0,-.043,.0932988286949288
3,3,3,1,3,45-54,0,-.208,-.0505720364364154
3,3,3,2,1,45-54,0,-.095,.1837959591285932
3,3,3,2,2,45-54,0,-.166,.1002202111361578
3,3,3,2,3,45-54,0,-.331,-.0581457938832111
3,3,3,3,1,45-54,0,-.358,.0089598274953856
3,3,3,3,2,45-54,0,-.429,-.0843110704823601
3,3,3,3,3,45-54,0,-.594,-.2146628202545006
1,1,1,1,1,55-64,1,1,.9841267295947525
1,1,1,1,2,55-64,1,.8480000000000001,.9009867965583812
1,1,1,1,3,55-64,1,.414,.7278743355270485
1,1,1,2,1,55-64,1,.796,.9111044511839055
1,1,1,2,2,55-64,1,.7250000000000001,.8320160125013845
1,1,1,2,3,55-64,1,.291,.6513567630627163
1,1,1,3,1,55-64,1,.264,.9005521329329509
1,1,1,3,2,55-64,1,.193,.7763299871051151
1,1,1,3,3,55-64,1,.028,.5446799373595598
1,1,2,1,1,55-64,1,.883,.9201560858356556
1,1,2,1,2,55-64,1,.8120000000000001,.8321806101007883
1,1,2,1,3,55-64,1,.378,.6435016518951352
1,1,2,2,1,55-64,1,.76,.8415744802711704
1,1,2,2,2,55-64,1,.6890000000000001,.7579671948621251
1,1,2,2,3,55-64,1,.255,.5732814173434424
1,1,2,3,1,55-64,1,.228,.7146522482206509
1,1,2,3,2,55-64,1,.157,.6046879837128
1,1,2,3,3,55-64,1,-.008,.3873136240183626
1,1,3,1,1,55-64,1,.5560000000000001,.9538857352287815
1,1,3,1,2,55-64,1,.485,.833808208509768
1,1,3,1,3,55-64,1,.3200000000000001,.5393766063067125
1,1,3,2,1,55-64,1,.4330000000000001,.8529275584587245
1,1,3,2,2,55-64,1,.362,.7303987333611831
1,1,3,2,3,55-64,1,.1970000000000001,.4750619300253851
1,1,3,3,1,55-64,1,.17,.4912285595401828
1,1,3,3,2,55-64,1,.099,.3682331912660239
1,1,3,3,3,55-64,1,-.0659999999999999,.1811200335521317
1,2,1,1,1,55-64,1,.8150000000000001,.9426974054074774
1,2,1,1,2,55-64,1,.7440000000000001,.8400074914155168
1,2,1,1,3,55-64,1,.3100000000000001,.6367430543177011
1,2,1,2,1,55-64,1,.6920000000000001,.8440502630679092
1,2,1,2,2,55-64,1,.6210000000000001,.7531832239387163
1,2,1,2,3,55-64,1,.1870000000000001,.5590917533456348
1,2,1,3,1,55-64,1,.16,.6585305011276236
1,2,1,3,2,55-64,1,.089,.5288941259788359
1,2,1,3,3,55-64,1,-.076,.3030383628945121
1,2,2,1,1,55-64,1,.779,.822613205588116
1,2,2,1,2,55-64,1,.7080000000000001,.7316908801937582
1,2,2,1,3,55-64,1,.274,.532201113243751
1,2,2,2,1,55-64,1,.656,.7612757281082669
1,2,2,2,2,55-64,1,.5850000000000001,.6742954388033606
1,2,2,2,3,55-64,1,.151,.4821584042154382
1,2,2,3,1,55-64,1,.124,.5540972130753
1,2,2,3,2,55-64,1,.053,.4513396778932763
1,2,2,3,3,55-64,1,-.112,.2460934366042655
1,2,3,1,1,55-64,1,.4520000000000001,.6468164761162039
1,2,3,1,2,55-64,1,.3810000000000001,.5180052517821148
1,2,3,1,3,55-64,1,.2160000000000001,.3239635023448515
1,2,3,2,1,55-64,1,.3290000000000001,.6176879499633223
1,2,3,2,2,55-64,1,.2580000000000001,.4974074955094638
1,2,3,2,3,55-64,1,.0930000000000001,.2912799892026237
1,2,3,3,1,55-64,1,.0660000000000001,.3547196491062191
1,2,3,3,2,55-64,1,-.0049999999999999,.2628155420246987
1,2,3,3,3,55-64,1,-.1699999999999999,.098442505004585
1,3,1,1,1,55-64,1,.4360000000000001,.9684932922752435
1,3,1,1,2,55-64,1,.3650000000000001,.8726857861633206
1,3,1,1,3,55-64,1,.2000000000000001,.6079880324835396
1,3,1,2,1,55-64,1,.3130000000000001,.8875574795985554
1,3,1,2,2,55-64,1,.2420000000000001,.785286079020117
1,3,1,2,3,55-64,1,.0770000000000001,.5256305036621249
1,3,1,3,1,55-64,1,.05,.5079595592219984
1,3,1,3,2,55-64,1,-.0209999999999999,.3350819860482076
1,3,1,3,3,55-64,1,-.1859999999999999,.1326017899652839
1,3,2,1,1,55-64,1,.4000000000000001,.8204893727982289
1,3,2,1,2,55-64,1,.3290000000000001,.6554952217467961
1,3,2,1,3,55-64,1,.1640000000000001,.3794729760697041
1,3,2,2,1,55-64,1,.2770000000000001,.7460270200893645
1,3,2,2,2,55-64,1,.2060000000000001,.6175902589850271
1,3,2,2,3,55-64,1,.0410000000000001,.3667278273726229
1,3,2,3,1,55-64,1,.0140000000000001,.3859641949920081
1,3,2,3,2,55-64,1,-.0569999999999999,.2790285644765137
1,3,2,3,3,55-64,1,-.2219999999999999,.0996644366382497
1,3,3,1,1,55-64,1,.3420000000000001,.4714248583207255
1,3,3,1,2,55-64,1,.2710000000000001,.358268471215271
1,3,3,1,3,55-64,1,.1060000000000001,.1753540019812578
1,3,3,2,1,55-64,1,.2190000000000001,.4494674983972984
1,3,3,2,2,55-64,1,.1480000000000001,.3459228124562537
1,3,3,2,3,55-64,1,-.0169999999999999,.1720616415881508
1,3,3,3,1,55-64,1,-.0439999999999999,.2448248787505001
1,3,3,3,2,55-64,1,-.1149999999999999,.1517121172775814
1,3,3,3,3,55-64,1,-.2799999999999999,-.0104861388053599
2,1,1,1,1,55-64,1,.8500000000000001,.918150743863952
2,1,1,1,2,55-64,1,.7790000000000001,.832519269869439
2,1,1,1,3,55-64,1,.345,.6435513208181269
2,1,1,2,1,55-64,1,.7270000000000001,.8422007632823296
2,1,1,2,2,55-64,1,.6560000000000001,.7570204359028523
2,1,1,2,3,55-64,1,.222,.5696111928623259
2,1,1,3,1,55-64,1,.195,.7159784863956316
2,1,1,3,2,55-64,1,.124,.5971736265827505
2,1,1,3,3,55-64,1,-.041,.3627509626265273
2,1,2,1,1,55-64,1,.8140000000000001,.8300552410050764
2,1,2,1,2,55-64,1,.7430000000000001,.7455349545038313
2,1,2,1,3,55-64,1,.3089999999999999,.5547106350410068
2,1,2,2,1,55-64,1,.6910000000000001,.7689666995347491
2,1,2,2,2,55-64,1,.6200000000000001,.6872993872087222
2,1,2,2,3,55-64,1,.1859999999999999,.4976483485401622
2,1,2,3,1,55-64,1,.1589999999999999,.5904474671731514
2,1,2,3,2,55-64,1,.0879999999999999,.4840675485331721
2,1,2,3,3,55-64,1,-.0770000000000001,.2755625539436579
2,1,3,1,1,55-64,1,.487,.7520555025673754
2,1,3,1,2,55-64,1,.416,.5935743470240626
2,1,3,1,3,55-64,1,.251,.3442074919810965
2,1,3,2,1,55-64,1,.364,.6911389523878467
2,1,3,2,2,55-64,1,.293,.5653647492111728
2,1,3,2,3,55-64,1,.128,.3291373979315077
2,1,3,3,1,55-64,1,.101,.3589604363247377
2,1,3,3,2,55-64,1,.03,.254826714238017
2,1,3,3,3,55-64,1,-.135,.0763260681230708
2,2,1,1,1,55-64,1,.7460000000000001,.8180807505245847
2,2,1,1,2,55-64,1,.6750000000000002,.7208320072546152
2,2,1,1,3,55-64,1,.241,.5086800177114101
2,2,1,2,1,55-64,1,.6230000000000001,.7537304638598333
2,2,1,2,2,55-64,1,.5520000000000002,.6633847478603083
2,2,1,2,3,55-64,1,.118,.4629363029959357
2,2,1,3,1,55-64,1,.091,.5214197124498777
2,2,1,3,2,55-64,1,.02,.40830714643951
2,2,1,3,3,55-64,1,-.145,.192722384946866
2,2,2,1,1,55-64,1,.7100000000000001,.7325006528572257
2,2,2,1,2,55-64,1,.6390000000000001,.6368729756072037
2,2,2,1,3,55-64,1,.205,.4348541722119906
2,2,2,2,1,55-64,1,.5870000000000001,.6734771730207295
2,2,2,2,2,55-64,1,.5160000000000001,.5802317643152245
2,2,2,2,3,55-64,1,.082,.3885938351076577
2,2,2,3,1,55-64,1,.055,.4542346029903225
2,2,2,3,2,55-64,1,-.016,.3560367463036993
2,2,2,3,3,55-64,1,-.181,.1484181367912531
2,2,3,1,1,55-64,1,.383,.5070589821942061
2,2,3,1,2,55-64,1,.312,.3959288095772114
2,2,3,1,3,55-64,1,.147,.2075471473934826
2,2,3,2,1,55-64,1,.26,.4998929591966232
2,2,3,2,2,55-64,1,.189,.385213432673773
2,2,3,2,3,55-64,1,.024,.1754503777233094
2,2,3,3,1,55-64,1,-.003,.2333506867695019
2,2,3,3,2,55-64,1,-.074,.139726591998185
2,2,3,3,3,55-64,1,-.239,-.0232507215838399
2,3,1,1,1,55-64,1,.367,.8235269611866489
2,3,1,1,2,55-64,1,.296,.6399558676800256
2,3,1,1,3,55-64,1,.131,.3322264032114373
2,3,1,2,1,55-64,1,.244,.7422396247063509
2,3,1,2,2,55-64,1,.173,.5980066695195171
2,3,1,2,3,55-64,1,.008,.3232798648017962
2,3,1,3,1,55-64,1,-.019,.3301265635346013
2,3,1,3,2,55-64,1,-.09,.2218220453089407
2,3,1,3,3,55-64,1,-.255,.0435595810605019
2,3,2,1,1,55-64,1,.331,.6287245962734683
2,3,2,1,2,55-64,1,.26,.4845174408469747
2,3,2,1,3,55-64,1,.095,.2469299844720953
2,3,2,2,1,55-64,1,.208,.6115229616175288
2,3,2,2,2,55-64,1,.137,.4837189910276084
2,3,2,2,3,55-64,1,-.028,.2411270501010896
2,3,2,3,1,55-64,1,-.055,.2644940036043317
2,3,2,3,2,55-64,1,-.126,.1592216245884672
2,3,2,3,3,55-64,1,-.291,-.0196407775949416
2,3,3,1,1,55-64,1,.273,.36526162627055
2,3,3,1,2,55-64,1,.202,.2750401152857401
2,3,3,1,3,55-64,1,.037,.1070939451634725
2,3,3,2,1,55-64,1,.15,.3187304769781217
2,3,3,2,2,55-64,1,.079,.2251705265735126
2,3,3,2,3,55-64,1,-.086,.0635250858142236
2,3,3,3,1,55-64,1,-.113,.1504836180216427
2,3,3,3,2,55-64,1,-.184,.0630883996791083
2,3,3,3,3,55-64,1,-.349,-.097166337418307
3,1,1,1,1,55-64,1,.336,.951994377491073
3,1,1,1,2,55-64,1,.265,.8370188473935255
3,1,1,1,3,55-64,1,.1,.5393735274778414
3,1,1,2,1,55-64,1,.213,.8504585609908025
3,1,1,2,2,55-64,1,.142,.735849995553435
3,1,1,2,3,55-64,1,-.023,.4749118229517999
3,1,1,3,1,55-64,1,-.05,.4584156663341638
3,1,1,3,2,55-64,1,-.121,.3101979162073826
3,1,1,3,3,55-64,1,-.286,.1086560677758592
3,1,2,1,1,55-64,1,.3,.7681598256739121
3,1,2,1,2,55-64,1,.229,.6190543962996483
3,1,2,1,3,55-64,1,.0640000000000001,.356846345325228
3,1,2,2,1,55-64,1,.1770000000000001,.7084641929092002
3,1,2,2,2,55-64,1,.1060000000000001,.5878686805655022
3,1,2,2,3,55-64,1,-.0589999999999999,.3457679231964158
3,1,2,3,1,55-64,1,-.086,.3642859777187101
3,1,2,3,2,55-64,1,-.157,.254794137061114
3,1,2,3,3,55-64,1,-.322,.0699385428409962
3,1,3,1,1,55-64,1,.242,.4389435282401721
3,1,3,1,2,55-64,1,.171,.3343777247067858
3,1,3,1,3,55-64,1,.006,.152390164984135
3,1,3,2,1,55-64,1,.119,.4175790156242029
3,1,3,2,2,55-64,1,.048,.3153609056164964
3,1,3,2,3,55-64,1,-.117,.1423128451884743
3,1,3,3,1,55-64,1,-.144,.2174145060328689
3,1,3,3,2,55-64,1,-.215,.1254196247084688
3,1,3,3,3,55-64,1,-.38,-.0375448431154501
3,2,1,1,1,55-64,1,.232,.62980666781502
3,2,1,1,2,55-64,1,.161,.4738685508402142
3,2,1,1,3,55-64,1,-.0039999999999999,.2607576772580339
3,2,1,2,1,55-64,1,.109,.6023411923387997
3,2,1,2,2,55-64,1,.038,.4621638700987891
3,2,1,2,3,55-64,1,-.127,.2378354842882861
3,2,1,3,1,55-64,1,-.154,.2933356475854403
3,2,1,3,2,55-64,1,-.225,.200085741512249
3,2,1,3,3,55-64,1,-.39,.0319281387257865
3,2,2,1,1,55-64,1,.196,.5175082749785249
3,2,2,1,2,55-64,1,.1250000000000001,.4002284057095274
3,2,2,1,3,55-64,1,-.04,.2048091950557632
3,2,2,2,1,55-64,1,.073,.5108406105270282
3,2,2,2,2,55-64,1,.002,.3921892119719229
3,2,2,2,3,55-64,1,-.163,.1767391667876292
3,2,2,3,1,55-64,1,-.19,.2301087592185406
3,2,2,3,2,55-64,1,-.261,.135217161760287
3,2,2,3,3,55-64,1,-.4259999999999999,-.0299011691384875
3,2,3,1,1,55-64,1,.138,.3558269433103215
3,2,3,1,2,55-64,1,.067,.2676329180682091
3,2,3,1,3,55-64,1,-.0979999999999999,.0973793224791642
3,2,3,2,1,55-64,1,.015,.3057605711891032
3,2,3,2,2,55-64,1,-.056,.2177237560917569
3,2,3,2,3,55-64,1,-.221,.0602383682245871
3,2,3,3,1,55-64,1,-.248,.1456392087706126
3,2,3,3,2,55-64,1,-.319,.0577143864176991
3,2,3,3,3,55-64,1,-.484,-.1064002996634065
3,3,1,1,1,55-64,1,.122,.4047357192755075
3,3,1,1,2,55-64,1,.051,.2762755766534624
3,3,1,1,3,55-64,1,-.114,.0925264324360687
3,3,1,2,1,55-64,1,-.001,.398687187606018
3,3,1,2,2,55-64,1,-.072,.282280882984301
3,3,1,2,3,55-64,1,-.237,.0982432990118609
3,3,1,3,1,55-64,1,-.264,.16666479671952
3,3,1,3,2,55-64,1,-.335,.0716502883458682
3,3,1,3,3,55-64,1,-.5,-.087497036453
3,3,2,1,1,55-64,1,.086,.35715616685663
3,3,2,1,2,55-64,1,.015,.2652017947717361
3,3,2,1,3,55-64,1,-.15,.09191229949469
3,3,2,2,1,55-64,1,-.037,.3175972404524269
3,3,2,2,2,55-64,1,-.108,.2207214045714845
3,3,2,2,3,55-64,1,-.273,.0553646076668147
3,3,2,3,1,55-64,1,-.3,.1392484618983775
3,3,2,3,2,55-64,1,-.371,.0515269265881917
3,3,2,3,3,55-64,1,-.536,-.1126607436641061
3,3,3,1,1,55-64,1,.028,.2126305697720845
3,3,3,1,2,55-64,1,-.043,.1166201305912571
3,3,3,1,3,55-64,1,-.208,-.0430463593088601
3,3,3,2,1,55-64,1,-.095,.2141800824409151
3,3,3,2,2,55-64,1,-.166,.1240897002718356
3,3,3,2,3,55-64,1,-.331,-.0488652885362841
3,3,3,3,1,55-64,1,-.358,.0322672150310554
3,3,3,3,2,55-64,1,-.429,-.0646492446329602
3,3,3,3,3,55-64,1,-.594,-.2104271479323744
1,1,1,1,1,55-64,0,1,.9821670415903797
1,1,1,1,2,55-64,0,.8480000000000001,.9005950073999161
1,1,1,1,3,55-64,0,.414,.7239495364322167
1,1,1,2,1,55-64,0,.796,.9079936387374542
1,1,1,2,2,55-64,0,.7250000000000001,.8304603127121117
1,1,1,2,3,55-64,0,.291,.6509381350953872
1,1,1,3,1,55-64,0,.264,.8908209327404479
1,1,1,3,2,55-64,0,.193,.7683390828655177
1,1,1,3,3,55-64,0,.028,.5334536298818551
1,1,2,1,1,55-64,0,.883,.9151752062323586
1,1,2,1,2,55-64,0,.8120000000000001,.8311350378501932
1,1,2,1,3,55-64,0,.378,.644648733958414
1,1,2,2,1,55-64,0,.76,.8427637421782115
1,1,2,2,2,55-64,0,.6890000000000001,.7595166759396522
1,1,2,2,3,55-64,0,.255,.5756158944534624
1,1,2,3,1,55-64,0,.228,.7042297361974915
1,1,2,3,2,55-64,0,.157,.6015850447764182
1,1,2,3,3,55-64,0,-.008,.3937300911265152
1,1,3,1,1,55-64,0,.5560000000000001,.9487014679531176
1,1,3,1,2,55-64,0,.485,.8322097596025663
1,1,3,1,3,55-64,0,.3200000000000001,.5359354206524165
1,1,3,2,1,55-64,0,.4330000000000001,.8469916863891366
1,1,3,2,2,55-64,0,.362,.7327603678915795
1,1,3,2,3,55-64,0,.1970000000000001,.4871102450267133
1,1,3,3,1,55-64,0,.17,.491576758706391
1,1,3,3,2,55-64,0,.099,.3773919192730576
1,1,3,3,3,55-64,0,-.0659999999999999,.1901766060704702
1,2,1,1,1,55-64,0,.8150000000000001,.94627467862543
1,2,1,1,2,55-64,0,.7440000000000001,.8434866391394156
1,2,1,1,3,55-64,0,.3100000000000001,.6322015457440086
1,2,1,2,1,55-64,0,.6920000000000001,.8463952591621989
1,2,1,2,2,55-64,0,.6210000000000001,.7541781176310672
1,2,1,2,3,55-64,0,.1870000000000001,.5590301573739216
1,2,1,3,1,55-64,0,.16,.6362753444365001
1,2,1,3,2,55-64,0,.089,.5186696278514003
1,2,1,3,3,55-64,0,-.076,.3021947472216506
1,2,2,1,1,55-64,0,.779,.8192101746276785
1,2,2,1,2,55-64,0,.7080000000000001,.7278632044228357
1,2,2,1,3,55-64,0,.274,.5327077252227919
1,2,2,2,1,55-64,0,.656,.7572744746142508
1,2,2,2,2,55-64,0,.5850000000000001,.6703930227793568
1,2,2,2,3,55-64,0,.151,.4829971293448781
1,2,2,3,1,55-64,0,.124,.5471304689989678
1,2,2,3,2,55-64,0,.053,.4504679219807096
1,2,2,3,3,55-64,0,-.112,.25585489053732
1,2,3,1,1,55-64,0,.4520000000000001,.6229341689912188
1,2,3,1,2,55-64,0,.3810000000000001,.5081625907712423
1,2,3,1,3,55-64,0,.2160000000000001,.3188666126685522
1,2,3,2,1,55-64,0,.3290000000000001,.6121717893450612
1,2,3,2,2,55-64,0,.2580000000000001,.5052330889122814
1,2,3,2,3,55-64,0,.0930000000000001,.3029467224943397
1,2,3,3,1,55-64,0,.0660000000000001,.3537166539252192
1,2,3,3,2,55-64,0,-.0049999999999999,.2594894238354887
1,2,3,3,3,55-64,0,-.1699999999999999,.1000914500500928
1,3,1,1,1,55-64,0,.4360000000000001,.9663914889701
1,3,1,1,2,55-64,0,.3650000000000001,.876435622703941
1,3,1,1,3,55-64,0,.2000000000000001,.6146306643255201
1,3,1,2,1,55-64,0,.3130000000000001,.8888430866197508
1,3,1,2,2,55-64,0,.2420000000000001,.7993534859259325
1,3,1,2,3,55-64,0,.0770000000000001,.5594773769034743
1,3,1,3,1,55-64,0,.05,.5106361378644559
1,3,1,3,2,55-64,0,-.0209999999999999,.3463833090539142
1,3,1,3,3,55-64,0,-.1859999999999999,.1349583720494351
1,3,2,1,1,55-64,0,.4000000000000001,.8371162082238427
1,3,2,1,2,55-64,0,.3290000000000001,.6964302118594037
1,3,2,1,3,55-64,0,.1640000000000001,.4032479092382876
1,3,2,2,1,55-64,0,.2770000000000001,.7703749834412698
1,3,2,2,2,55-64,0,.2060000000000001,.6579892339973175
1,3,2,2,3,55-64,0,.0410000000000001,.4130699302211764
1,3,2,3,1,55-64,0,.0140000000000001,.4011617247732659
1,3,2,3,2,55-64,0,-.0569999999999999,.2920879893551399
1,3,2,3,3,55-64,0,-.2219999999999999,.1056062541239666
1,3,3,1,1,55-64,0,.3420000000000001,.4551210770742086
1,3,3,1,2,55-64,0,.2710000000000001,.3497771315766569
1,3,3,1,3,55-64,0,.1060000000000001,.1730102759457776
1,3,3,2,1,55-64,0,.2190000000000001,.4500708321180526
1,3,3,2,2,55-64,0,.1480000000000001,.3428541735864736
1,3,3,2,3,55-64,0,-.0169999999999999,.1689495181068624
1,3,3,3,1,55-64,0,-.0439999999999999,.238803833498159
1,3,3,3,2,55-64,0,-.1149999999999999,.1487587957607903
1,3,3,3,3,55-64,0,-.2799999999999999,-.0072455157902773
2,1,1,1,1,55-64,0,.8500000000000001,.9140141918301705
2,1,1,1,2,55-64,0,.7790000000000001,.8303282970649029
2,1,1,1,3,55-64,0,.345,.6422668654535525
2,1,1,2,1,55-64,0,.7270000000000001,.8422055525742501
2,1,1,2,2,55-64,0,.6560000000000001,.7580927897419886
2,1,1,2,3,55-64,0,.222,.5709066573784709
2,1,1,3,1,55-64,0,.195,.6969124075626131
2,1,1,3,2,55-64,0,.124,.5865223468770399
2,1,1,3,3,55-64,0,-.041,.3633240869138402
2,1,2,1,1,55-64,0,.8140000000000001,.8284893844720955
2,1,2,1,2,55-64,0,.7430000000000001,.7435367723544198
2,1,2,1,3,55-64,0,.3089999999999999,.5560248061581349
2,1,2,2,1,55-64,0,.6910000000000001,.7650849476887608
2,1,2,2,2,55-64,0,.6200000000000001,.6838735573204129
2,1,2,2,3,55-64,0,.1859999999999999,.499393203697064
2,1,2,3,1,55-64,0,.1589999999999999,.5850349768822816
2,1,2,3,2,55-64,0,.0879999999999999,.4833842090324051
2,1,2,3,3,55-64,0,-.0770000000000001,.2830476130073148
2,1,3,1,1,55-64,0,.487,.7295128161740215
2,1,3,1,2,55-64,0,.416,.5927629909847045
2,1,3,1,3,55-64,0,.251,.3514352500890331
2,1,3,2,1,55-64,0,.364,.679970954514185
2,1,3,2,2,55-64,0,.293,.5682233940012776
2,1,3,2,3,55-64,0,.128,.3490196326743363
2,1,3,3,1,55-64,0,.101,.3681495535186333
2,1,3,3,2,55-64,0,.03,.26694377273654
2,1,3,3,3,55-64,0,-.135,.0849581271322447
2,2,1,1,1,55-64,0,.7460000000000001,.8088655158305808
2,2,1,1,2,55-64,0,.6750000000000002,.7102103392268649
2,2,1,1,3,55-64,0,.241,.4988676700648052
2,2,1,2,1,55-64,0,.6230000000000001,.7459903300176444
2,2,1,2,2,55-64,0,.5520000000000002,.6553434621805026
2,2,1,2,3,55-64,0,.118,.4595323757924784
2,2,1,3,1,55-64,0,.091,.5060108198123406
2,2,1,3,2,55-64,0,.02,.402757231340491
2,2,1,3,3,55-64,0,-.145,.1965465871333388
2,2,2,1,1,55-64,0,.7100000000000001,.7245465396174788
2,2,2,1,2,55-64,0,.6390000000000001,.6307216049542079
2,2,2,1,3,55-64,0,.205,.4362425371381787
2,2,2,2,1,55-64,0,.5870000000000001,.6685944433897358
2,2,2,2,2,55-64,0,.5160000000000001,.5752853277535843
2,2,2,2,3,55-64,0,.082,.3880301337822877
2,2,2,3,1,55-64,0,.055,.4470306429073732
2,2,2,3,2,55-64,0,-.016,.3552076625669776
2,2,2,3,3,55-64,0,-.181,.1624084301869611
2,2,3,1,1,55-64,0,.383,.4984638263719047
2,2,3,1,2,55-64,0,.312,.3944526024370367
2,2,3,1,3,55-64,0,.147,.2057416552839466
2,2,3,2,1,55-64,0,.26,.5043937136503682
2,2,3,2,2,55-64,0,.189,.4031083683942047
2,2,3,2,3,55-64,0,.024,.1970039737026454
2,2,3,3,1,55-64,0,-.003,.237127238506043
2,2,3,3,2,55-64,0,-.074,.1405830710823476
2,2,3,3,3,55-64,0,-.239,-.0210470227366811
2,3,1,1,1,55-64,0,.367,.8218913882968486
2,3,1,1,2,55-64,0,.296,.6587161898007836
2,3,1,1,3,55-64,0,.131,.3357936886665256
2,3,1,2,1,55-64,0,.244,.7584080241481122
2,3,1,2,2,55-64,0,.173,.6311912259544015
2,3,1,2,3,55-64,0,.008,.3559261716643549
2,3,1,3,1,55-64,0,-.019,.3314135381881685
2,3,1,3,2,55-64,0,-.09,.2235528591521881
2,3,1,3,3,55-64,0,-.255,.0453765251214731
2,3,2,1,1,55-64,0,.331,.6483230671364063
2,3,2,1,2,55-64,0,.26,.5166727967840568
2,3,2,1,3,55-64,0,.095,.2659825032199734
2,3,2,2,1,55-64,0,.208,.6392239762236797
2,3,2,2,2,55-64,0,.137,.5260223695352398
2,3,2,2,3,55-64,0,-.028,.2869660426425109
2,3,2,3,1,55-64,0,-.055,.2821104315709294
2,3,2,3,2,55-64,0,-.126,.17658509971612
2,3,2,3,3,55-64,0,-.291,-.0087358709792257
2,3,3,1,1,55-64,0,.273,.3522113743681394
2,3,3,1,2,55-64,0,.202,.2598342141315648
2,3,3,1,3,55-64,0,.037,.1011443800519737
2,3,3,2,1,55-64,0,.15,.3217893521572079
2,3,3,2,2,55-64,0,.079,.2234573328648651
2,3,3,2,3,55-64,0,-.086,.0624859614632239
2,3,3,3,1,55-64,0,-.113,.146526383897029
2,3,3,3,2,55-64,0,-.184,.0559051771041287
2,3,3,3,3,55-64,0,-.349,-.0946248858891685
3,1,1,1,1,55-64,0,.336,.9500533867481346
3,1,1,1,2,55-64,0,.265,.8407433227494751
3,1,1,1,3,55-64,0,.1,.5369503865275394
3,1,1,2,1,55-64,0,.213,.8513894124919963
3,1,1,2,2,55-64,0,.142,.7456229525944789
3,1,1,2,3,55-64,0,-.023,.4919812912367186
3,1,1,3,1,55-64,0,-.05,.4522942534731468
3,1,1,3,2,55-64,0,-.121,.3175668066895617
3,1,1,3,3,55-64,0,-.286,.1145122362835787
3,1,2,1,1,55-64,0,.3,.7696261228636453
3,1,2,1,2,55-64,0,.229,.6363221564577495
3,1,2,1,3,55-64,0,.0640000000000001,.3724310522122959
3,1,2,2,1,55-64,0,.1770000000000001,.7141100499083196
3,1,2,2,2,55-64,0,.1060000000000001,.6054124827003896
3,1,2,2,3,55-64,0,-.0589999999999999,.3752471063071798
3,1,2,3,1,55-64,0,-.086,.3766412707233928
3,1,2,3,2,55-64,0,-.157,.2692333813395993
3,1,2,3,3,55-64,0,-.322,.0779619734902781
3,1,3,1,1,55-64,0,.242,.4258505603041739
3,1,3,1,2,55-64,0,.171,.3277959967499732
3,1,3,1,3,55-64,0,.006,.1547562911152904
3,1,3,2,1,55-64,0,.119,.4167554297108896
3,1,3,2,2,55-64,0,.048,.3131480068913621
3,1,3,2,3,55-64,0,-.117,.1408212102254314
3,1,3,3,1,55-64,0,-.144,.2139955379239582
3,1,3,3,2,55-64,0,-.215,.1237812795513153
3,1,3,3,3,55-64,0,-.38,-.0316563274745978
3,2,1,1,1,55-64,0,.232,.5847510751129204
3,2,1,1,2,55-64,0,.161,.4495665367238527
3,2,1,1,3,55-64,0,-.0039999999999999,.2470091375861954
3,2,1,2,1,55-64,0,.109,.5858729994569288
3,2,1,2,2,55-64,0,.038,.4602286822805227
3,2,1,2,3,55-64,0,-.127,.2378967510467535
3,2,1,3,1,55-64,0,-.154,.2842725301707108
3,2,1,3,2,55-64,0,-.225,.1903115332195373
3,2,1,3,3,55-64,0,-.39,.0300327213630005
3,2,2,1,1,55-64,0,.196,.5072937568555526
3,2,2,1,2,55-64,0,.1250000000000001,.3976705685327678
3,2,2,1,3,55-64,0,-.04,.201150686892952
3,2,2,2,1,55-64,0,.073,.5169631396474083
3,2,2,2,2,55-64,0,.002,.4097599725001525
3,2,2,2,3,55-64,0,-.163,.1961258378223595
3,2,2,3,1,55-64,0,-.19,.2316000308074062
3,2,2,3,2,55-64,0,-.261,.134559771838166
3,2,2,3,3,55-64,0,-.4259999999999999,-.0288325233832112
3,2,3,1,1,55-64,0,.138,.3403657345867948
3,2,3,1,2,55-64,0,.067,.2506152326616843
3,2,3,1,3,55-64,0,-.0979999999999999,.0920339302489667
3,2,3,2,1,55-64,0,.015,.2994575887892126
3,2,3,2,2,55-64,0,-.056,.2064427633959576
3,2,3,2,3,55-64,0,-.221,.0548417952984845
3,2,3,3,1,55-64,0,-.248,.1404796626879886
3,2,3,3,2,55-64,0,-.319,.0505664832112484
3,2,3,3,3,55-64,0,-.484,-.1027770645152816
